timestamp,latitude,longitude,mq135,mq2,mq7,temperature,humidity
2026-06-08T12:35:15,12.942461,77.601713,292.12,329.60,692.01,27.40,48.47
2026-06-08T12:36:00,12.941554,77.601018,286.11,354.92,621.93,29.56,49.56
2026-06-08T12:36:45,12.940586,77.600462,310.89,379.66,589.97,28.41,48.79
2026-06-08T12:37:30,12.939571,77.600051,290.89,364.46,556.19,27.91,54.24
2026-06-08T12:38:15,12.938525,77.599792,305.10,319.96,508.10,28.35,51.73
2026-06-08T12:39:00,12.937462,77.599689,224.79,312.00,435.59,27.23,51.09
2026-06-08T12:39:45,12.936397,77.599743,248.98,328.75,440.49,27.82,52.27
2026-06-08T12:40:30,12.935346,77.599952,279.25,233.80,349.61,27.91,50.43
2026-06-08T12:41:15,12.934324,77.600315,266.38,235.91,338.63,26.83,56.40
2026-06-08T12:42:00,12.933345,77.600824,234.90,307.80,356.57,26.94,50.71
2026-06-08T12:42:45,12.932424,77.601474,306.52,257.69,355.22,27.56,56.10
2026-06-08T12:43:30,12.931573,77.602255,270.23,241.31,307.32,26.80,54.15
2026-06-08T12:44:15,12.930806,77.603155,234.34,213.46,248.69,27.89,54.95
2026-06-08T12:45:00,12.930133,77.604162,195.89,233.79,255.74,25.76,57.37
2026-06-08T12:45:45,12.929564,77.605261,219.66,193.47,241.14,27.50,58.64
2026-06-08T12:46:30,12.929107,77.606436,235.25,228.63,209.55,26.62,54.45
2026-06-08T12:47:15,12.928769,77.607670,217.71,244.77,251.15,27.01,58.22
2026-06-08T12:48:00,12.928554,77.608946,199.77,185.28,231.05,25.70,59.98
2026-06-08T12:48:45,12.928466,77.610246,219.60,238.98,209.89,25.13,54.40
2026-06-08T12:49:30,12.928506,77.611550,204.66,214.58,194.78,26.24,56.64
2026-06-08T12:50:15,12.928675,77.612840,199.34,196.80,220.85,26.32,58.28
2026-06-08T12:51:00,12.928968,77.614098,201.48,224.94,191.74,25.07,58.32
2026-06-08T12:51:45,12.929384,77.615305,248.72,243.20,234.07,25.23,61.33
2026-06-08T12:52:30,12.929915,77.616444,194.54,194.80,201.95,25.65,61.92
2026-06-08T12:53:15,12.930554,77.617499,188.35,196.68,198.69,26.02,60.55
