timestamp,latitude,longitude,mq135,mq2,mq7,temperature,humidity
2026-06-09T09:21:00,12.960466,77.594317,263.97,245.53,337.15,28.95,52.10
2026-06-09T09:21:45,12.961270,77.593453,216.06,246.18,330.73,28.28,50.51
2026-06-09T09:22:30,12.961983,77.592477,277.07,264.71,380.92,30.00,48.75
2026-06-09T09:23:15,12.962596,77.591403,254.18,284.64,412.88,29.40,46.30
2026-06-09T09:24:00,12.963100,77.590248,207.89,315.27,411.04,27.82,48.42
2026-06-09T09:24:45,12.963487,77.589027,227.15,253.05,440.26,29.90,47.74
2026-06-09T09:25:30,12.963751,77.587758,266.94,264.42,481.25,27.86,50.17
2026-06-09T09:26:15,12.963890,77.586459,259.80,352.18,481.20,28.45,48.62
2026-06-09T09:27:00,12.963901,77.585148,251.56,334.37,517.01,29.33,49.45
2026-06-09T09:27:45,12.963784,77.583845,262.64,312.95,522.21,29.72,48.62
2026-06-09T09:28:30,12.963540,77.582568,251.01,270.20,538.39,29.81,47.98
2026-06-09T09:29:15,12.963173,77.581335,292.94,353.39,511.75,27.77,48.66
2026-06-09T09:30:00,12.962688,77.580165,227.54,306.87,515.92,29.07,48.50
2026-06-09T09:30:45,12.962092,77.579072,274.75,323.46,519.40,28.70,47.53
2026-06-09T09:31:30,12.961394,77.578074,312.68,355.99,519.15,29.42,51.65
2026-06-09T09:32:15,12.960603,77.577184,258.64,312.81,530.22,29.06,48.06
2026-06-09T09:33:00,12.959730,77.576416,220.23,262.51,485.25,27.97,47.05
2026-06-09T09:33:45,12.958788,77.575779,294.24,294.09,459.77,28.64,48.94
2026-06-09T09:34:30,12.957791,77.575284,321.21,316.93,490.74,28.17,52.68
2026-06-09T09:35:15,12.956752,77.574937,293.04,261.50,432.34,27.75,52.91
2026-06-09T09:36:00,12.955687,77.574744,268.43,350.81,423.68,29.05,50.39
2026-06-09T09:36:45,12.954610,77.574707,268.44,319.78,395.29,29.46,50.89
2026-06-09T09:37:30,12.953537,77.574826,265.21,310.38,350.29,29.25,51.53
2026-06-09T09:38:15,12.952482,77.575101,247.84,328.19,388.77,27.42,49.00
2026-06-09T09:39:00,12.951462,77.575527,246.36,264.53,315.31,28.67,48.62
2026-06-09T09:39:45,12.950490,77.576098,259.07,286.54,315.84,26.87,50.03
2026-06-09T09:40:30,12.949581,77.576806,287.21,313.99,311.92,26.68,53.81
2026-06-09T09:41:15,12.948747,77.577641,241.56,254.28,337.79,28.29,54.99
2026-06-09T09:42:00,12.948000,77.578592,227.90,278.12,267.01,26.59,56.40
2026-06-09T09:42:45,12.947350,77.579644,220.19,265.04,236.47,26.57,52.97
2026-06-09T09:43:30,12.946807,77.580782,250.30,273.12,244.45,26.14,52.06
2026-06-09T09:44:15,12.946380,77.581992,204.47,178.40,238.66,26.74,52.72
2026-06-09T09:45:00,12.946072,77.583254,256.35,219.39,259.02,27.25,55.66
2026-06-09T09:45:45,12.945890,77.584552,221.96,236.36,235.72,26.29,56.85
2026-06-09T09:46:30,12.945835,77.585867,186.84,262.19,198.42,27.45,54.26
2026-06-09T09:47:15,12.945909,77.587180,212.28,247.02,218.33,26.45,58.25
2026-06-09T09:48:00,12.946110,77.588472,223.82,182.77,244.51,25.52,57.28
2026-06-09T09:48:45,12.946435,77.589726,229.43,171.60,207.26,27.10,57.26
2026-06-09T09:49:30,12.946879,77.590923,252.41,212.11,191.35,24.85,56.99
2026-06-09T09:50:15,12.947437,77.592046,202.73,264.08,233.53,24.96,59.07
2026-06-09T09:51:00,12.948100,77.593080,197.77,254.79,213.44,24.58,60.38
2026-06-09T09:51:45,12.948859,77.594009,230.95,261.70,190.02,24.59,59.25
2026-06-09T09:52:30,12.949703,77.594820,247.34,209.62,192.53,24.73,63.91
2026-06-09T09:53:15,12.950620,77.595503,235.83,215.65,225.76,25.26,61.44
