timestamp,latitude,longitude,mq135,mq2,mq7,temperature,humidity
2026-06-06T11:24:00,12.947074,77.635984,259.87,393.62,237.60,29.79,52.13
2026-06-06T11:24:45,12.948145,77.635988,265.59,475.83,267.46,30.04,46.53
2026-06-06T11:25:30,12.949208,77.635836,244.79,486.57,265.04,28.08,48.03
2026-06-06T11:26:15,12.950249,77.635529,294.16,561.16,269.86,29.74,47.63
2026-06-06T11:27:00,12.951252,77.635072,283.31,585.05,284.29,29.51,52.28
2026-06-06T11:27:45,12.952203,77.634472,262.37,568.60,264.30,30.08,51.51
2026-06-06T11:28:30,12.953088,77.633738,270.27,531.80,330.74,28.07,46.01
2026-06-06T11:29:15,12.953895,77.632879,273.49,558.73,316.69,30.00,46.23
2026-06-06T11:30:00,12.954612,77.631908,275.85,631.54,299.48,29.27,51.40
2026-06-06T11:30:45,12.955229,77.630839,313.48,529.00,337.42,27.80,52.32
2026-06-06T11:31:30,12.955737,77.629688,284.57,542.75,296.00,28.49,52.35
2026-06-06T11:32:15,12.956128,77.628470,236.76,536.63,291.51,29.14,49.65
2026-06-06T11:33:00,12.956398,77.627203,224.69,495.60,271.17,29.06,51.92
2026-06-06T11:33:45,12.956542,77.625906,274.75,458.97,280.62,29.16,49.90
2026-06-06T11:34:30,12.956558,77.624596,250.00,443.51,244.50,27.44,50.95
2026-06-06T11:35:15,12.956446,77.623293,238.35,481.94,267.82,28.15,51.11
2026-06-06T11:36:00,12.956207,77.622015,208.65,381.32,243.14,29.10,52.45
2026-06-06T11:36:45,12.955845,77.620781,256.74,453.87,252.86,29.35,54.52
2026-06-06T11:37:30,12.955364,77.619607,207.11,382.31,219.84,28.42,52.81
2026-06-06T11:38:15,12.954773,77.618511,199.69,390.51,258.10,28.84,55.01
2026-06-06T11:39:00,12.954078,77.617509,173.73,270.95,222.31,26.83,51.90
2026-06-06T11:39:45,12.953290,77.616615,246.21,293.30,202.04,28.59,55.00
2026-06-06T11:40:30,12.952420,77.615841,218.70,241.00,176.61,27.80,51.86
2026-06-06T11:41:15,12.951481,77.615200,231.16,286.78,207.04,27.18,56.53
2026-06-06T11:42:00,12.950485,77.614699,217.58,255.07,192.88,27.96,54.04
2026-06-06T11:42:45,12.949447,77.614346,198.76,266.85,230.57,27.03,55.67
2026-06-06T11:43:30,12.948382,77.614146,153.68,246.21,196.23,28.02,56.37
2026-06-06T11:44:15,12.947305,77.614103,185.25,254.64,201.53,27.36,52.15
2026-06-06T11:45:00,12.946230,77.614216,176.61,214.80,188.51,27.20,58.63
2026-06-06T11:45:45,12.945174,77.614484,253.75,231.32,185.80,26.02,57.21
2026-06-06T11:46:30,12.944152,77.614904,249.58,199.24,214.60,26.36,54.01
2026-06-06T11:47:15,12.943177,77.615470,228.53,235.08,247.87,27.08,57.39
2026-06-06T11:48:00,12.942264,77.616173,229.63,262.78,178.78,25.07,55.67
2026-06-06T11:48:45,12.941425,77.617003,243.58,186.05,170.43,27.11,61.20
2026-06-06T11:49:30,12.940673,77.617949,274.53,265.08,222.25,26.25,59.12
2026-06-06T11:50:15,12.940019,77.618997,199.45,259.51,189.84,25.83,61.87
2026-06-06T11:51:00,12.939471,77.620133,217.20,196.06,209.13,25.65,59.35
2026-06-06T11:51:45,12.939037,77.621340,159.70,228.75,191.95,25.31,57.12
2026-06-06T11:52:30,12.938723,77.622601,252.22,216.65,177.68,25.86,60.27
2026-06-06T11:53:15,12.938535,77.623899,215.62,197.81,184.59,24.72,58.81
